gain,variant,draw,g_nat,a_nat,v1_nat,slope_sim,acc_sim,frac_bounded
0.8,b_leakonly_sigma1,draw7,9.973744,,26.13700594387372,0.06827919989478971,0.756325,0.0
0.8,b_leakonly_sigma1,draw8,9.9410963,,26.173024286423033,0.06823004431759458,0.756725,0.0
0.8,b_leakonly_sigma1,draw9,9.9988127,,25.96975940298273,0.06854023243111508,0.755325,0.0
0.8,b_leakonly_sigma1,draw10,9.966556,,25.79537876369041,0.06827271805819518,0.75505,0.0
0.8,b_leakonly_sigma1,draw11,9.991876,,25.95091222812813,0.06838337818203706,0.755575,0.0
0.8,b_leakonly_sigma1,draw12,9.9524176,,25.978604293598224,0.06832010853394305,0.755625,0.0
0.8,b_leakonly_sigma1,draw13,9.990616,,26.2197248029084,0.06832469431784856,0.7563,0.0
0.8,b_leakonly_sigma1,draw14,9.9912393,,26.12713331301867,0.0684249403221335,0.755925,0.0
0.8,b_leakonly_sigma1,draw15,9.970031,,25.919090228033856,0.06841158521495112,0.75525,0.0
0.8,b_leakonly_sigma1,draw16,9.980145700000001,,26.060529420940206,0.06820710065626352,0.75675,0.0
0.8,b_leakonly_sigma1,draw17,9.995092,,26.188487824181262,0.06834586724598324,0.756225,0.0
0.8,b_leakonly_sigma1,draw18,9.948468,,25.843397949960064,0.06835167554085861,0.755225,0.0
0.8,b_leakonly_sigma1,draw19,9.9693716,,25.897495033892568,0.06835715913166766,0.7553,0.0
0.8,b_leakonly_matched,draw0,9.9999857,,26.06978540765152,0.06746249946095252,0.804325,0.0
0.8,b_leakonly_matched,draw1,9.988717000000001,,26.102129183559722,0.0675145475011176,0.80475,0.0
0.8,b_leakonly_matched,draw2,9.998658,,26.066967818256312,0.06749601880511094,0.804325,0.0
0.8,b_leakonly_matched,draw3,9.983136700000001,,25.80824923376729,0.06752201718684227,0.802225,0.0
0.8,b_leakonly_matched,draw4,9.98826,,25.92685994424489,0.06729309344075901,0.803575,0.0
0.8,b_leakonly_matched,draw5,9.9756134,,25.953647598304176,0.06743702525885714,0.803525,0.0
0.8,b_leakonly_matched,draw6,9.994563,,26.226937958251245,0.06760098475709586,0.805575,0.0
0.8,b_leakonly_matched,draw7,9.973744,,26.13700594387372,0.06756057878797467,0.804975,0.0
0.8,b_leakonly_matched,draw8,9.9410963,,26.173024286423033,0.06750529682670361,0.805575,0.0
0.8,b_leakonly_matched,draw9,9.9988127,,25.96975940298273,0.06744154427795947,0.803425,0.0
0.8,b_leakonly_matched,draw10,9.966556,,25.79537876369041,0.0674989230769213,0.802225,0.0
0.8,b_leakonly_matched,draw11,9.991876,,25.95091222812813,0.06740949104021764,0.8036,0.0
0.8,b_leakonly_matched,draw12,9.9524176,,25.978604293598224,0.06741458333435017,0.803875,0.0
0.8,b_leakonly_matched,draw13,9.990616,,26.2197248029084,0.0676679324441523,0.805425,0.0
0.8,b_leakonly_matched,draw14,9.9912393,,26.12713331301867,0.06757234289169967,0.804825,0.0
0.8,b_leakonly_matched,draw15,9.970031,,25.919090228033856,0.0672661693695478,0.8033,0.0
0.8,b_leakonly_matched,draw16,9.980145700000001,,26.060529420940206,0.06776546340271106,0.804525,0.0
0.8,b_leakonly_matched,draw17,9.995092,,26.188487824181262,0.06761438196312947,0.80535,0.0
0.8,b_leakonly_matched,draw18,9.948468,,25.843397949960064,0.0672233710815642,0.803,0.0
0.8,b_leakonly_matched,draw19,9.9693716,,25.897495033892568,0.06736794892077423,0.803125,0.0
1.0,a_fitted_sigma1,draw0,9.956317,0.32264070699777636,27.46334108921218,-0.07181745510208089,0.711225,1.0
1.0,a_fitted_sigma1,draw1,9.957732,0.3232180440301933,27.927702589941944,-0.07219424608161881,0.711625,1.0
1.0,a_fitted_sigma1,draw2,9.943396,0.32405244261360533,27.836183112179015,-0.07193277218006905,0.712375,1.0
1.0,a_fitted_sigma1,draw3,9.986501,0.3219218896628435,27.54183830757054,-0.07221692065677639,0.7113,1.0
1.0,a_fitted_sigma1,draw4,9.9106014,0.3232212063078535,27.678072391448254,-0.07211680671843637,0.7116,1.0
1.0,a_fitted_sigma1,draw5,9.926796,0.32299693757619435,27.657792704813595,-0.07217789625244406,0.7114,1.0
1.0,a_fitted_sigma1,draw6,9.972529399999999,0.3239992531033613,27.871189525877078,-0.07191413792836884,0.712425,1.0
1.0,a_fitted_sigma1,draw7,9.9597454,0.323141295551381,27.864811211836518,-0.0721671151634471,0.711575,1.0
1.0,a_fitted_sigma1,draw8,9.982489300000001,0.32362363776288655,27.865171711489776,-0.07226724638200079,0.712,1.0
1.0,a_fitted_sigma1,draw9,9.985745999999999,0.32375420820747486,27.683394504750318,-0.0719292046199797,0.711925,1.0
1.0,a_fitted_sigma1,draw10,9.962802,0.322867948270436,27.456684494737527,-0.07190364816293734,0.71135,1.0
1.0,a_fitted_sigma1,draw11,9.998793599999999,0.3232901755836217,27.729927420519697,-0.07207168579910753,0.7118,1.0
1.0,a_fitted_sigma1,draw12,9.995042,0.3241020587500934,27.979614540011273,-0.07208863725726503,0.7125,1.0
1.0,a_fitted_sigma1,draw13,9.9746,0.3226759980164639,27.703421209172163,-0.07230550315851379,0.71165,1.0
1.0,a_fitted_sigma1,draw14,9.9772644,0.32339329745811984,28.045620761611968,-0.07227836832417502,0.711775,1.0
1.0,a_fitted_sigma1,draw15,9.972125,0.32308519674568964,27.65636019303354,-0.07201093936017765,0.711675,1.0
1.0,a_fitted_sigma1,draw16,9.9673474,0.32314730387893537,27.778808327451745,-0.07206949145091192,0.711875,1.0
1.0,a_fitted_sigma1,draw17,9.996489,0.3224689004524995,27.909879993049238,-0.07235831631598157,0.7113,1.0
