gain,variant,draw,g_nat,a_nat,v1_nat,slope_sim,acc_sim,frac_bounded
1.2,a_fitted_sigma1,draw17,1.7522502000000002,0.3230165120749108,27.071781544774808,-0.07438385599685693,0.6893,1.0
1.2,a_fitted_sigma1,draw18,9.7824097,0.2811244285084898,26.988711672919848,-0.07455729513691887,0.687725,1.0
1.2,a_fitted_sigma1,draw19,9.638314,0.2878270973686529,27.477704154344668,-0.07488126940479498,0.689525,1.0
1.2,a_fitted_matched,draw0,9.994601,0.285274823069131,28.586721254321038,-0.06405860937861914,0.77835,0.999675
1.2,a_fitted_matched,draw1,8.829890500000001,0.2856168550208548,27.64057094067632,-0.06591074590923432,0.7878,0.9996
1.2,a_fitted_matched,draw2,9.3371713,0.3014138992302302,26.790364131241105,-0.062090423057853006,0.79265,0.999
1.2,a_fitted_matched,draw3,9.613334,0.2912456776331779,26.828679868510534,-0.0634358478505393,0.788225,0.999375
1.2,a_fitted_matched,draw4,8.959564,0.2924218551861009,29.22477085553555,-0.06444968064102569,0.800475,0.9996
1.2,a_fitted_matched,draw5,9.1202927,0.2731409739504053,27.61827213975564,-0.06662421522516233,0.77995,0.99985
1.2,a_fitted_matched,draw6,9.682586,0.2752307651421276,28.553065133183868,-0.06598603684295394,0.7778,0.9998
1.2,a_fitted_matched,draw7,9.7940576,0.2907493897771911,28.986328795403537,-0.0644986755246106,0.801225,0.9995
1.2,a_fitted_matched,draw8,9.5370007,0.26869506454242137,27.214403429526065,-0.06757983110277763,0.769275,0.99985
1.2,a_fitted_matched,draw9,9.848671,0.2962854501366308,27.611756266636867,-0.06179855236620836,0.7912,0.9991
1.2,a_fitted_matched,draw10,9.1165304,0.29677332633404163,25.95520027663532,-0.06320839197154968,0.7779,0.999175
1.2,a_fitted_matched,draw11,9.9893296,0.2718290714403079,27.404487939678788,-0.0665989384215983,0.7808,0.999775
1.2,a_fitted_matched,draw12,9.467372,0.27879409550426915,28.391706753296113,-0.06678074845791573,0.79065,0.999775
1.2,a_fitted_matched,draw13,9.427196,0.2907316399126846,27.906663956668844,-0.06458535418557948,0.7962,0.99965
1.2,a_fitted_matched,draw14,9.675125999999999,0.27285828213897456,32.15652796111063,-0.06847064962584586,0.78935,1.0
